time, 409061132773201254, 4010224513677320196, 4025185137773201155, 4067173146773201181, 4020824211773201175, 4015213417077320185, 40217218126773201172, 405322121277320127, 40245178127773201199
1637160070.328878, 91.4, 185.0, 185.0, 185.0, 74.19, 62.82, 83.3, 73.63, 70.81
1637160130.2873688, 92.41, 185.0, 185.0, 185.0, 73.51, 63.05, 84.2, 74.52, 70.02
1637160190.2449546, 93.2, 185.0, 185.0, 185.0, 71.71, 63.05, 83.3, 74.41, 69.01
1637160250.9118812, 93.2, 185.0, 185.0, 185.0, 71.15, 62.82, 82.4, 73.85, 68.22
1637160310.8627343, 93.09, 185.0, 185.0, 185.0, 71.6, 62.82, 82.4, 74.07, 68.0
1637160370.10553, 92.97, 185.0, 185.0, 185.0, 71.49, 62.94, 83.3, 73.96, 68.22
1637160430.0546856, 93.31, 185.0, 185.0, 185.0, 71.6, 62.82, 83.3, 73.85, 68.45
1637160490.0066423, 94.32, 185.0, 185.0, 185.0, 72.16, 62.94, 84.2, 74.07, 68.56
1637160549.9608262, 94.66, 185.0, 185.0, 185.0, 71.82, 62.82, 84.2, 74.3, 68.0
1637160609.9043484, 94.66, 185.0, 185.0, 185.0, 71.6, 62.94, 84.2, 74.3, 68.0
1637160669.8551257, 93.54, 185.0, 185.0, 185.0, 70.93, 62.94, 83.3, 74.41, 67.77
1637160730.5173645, 94.1, 185.0, 185.0, 185.0, 72.16, 62.82, 84.2, 74.86, 68.34
1637160790.455935, 94.77, 185.0, 185.0, 185.0, 71.15, 62.82, 84.2, 74.97, 68.45
1637160849.6892054, 91.74, 185.0, 185.0, 185.0, 70.81, 62.71, 81.5, 74.41, 68.56
1637160909.6439862, 90.39, 185.0, 185.0, 185.0, 71.15, 62.71, 81.5, 74.64, 68.22
1637160969.5961704, 89.38, 185.0, 185.0, 185.0, 71.26, 62.94, 81.5, 75.2, 68.0
1637161030.2591581, 89.15, 185.0, 185.0, 185.0, 71.15, 63.05, 84.2, 76.1, 68.11
1637161089.4980338, 88.47, 185.0, 185.0, 185.0, 71.04, 63.05, 84.2, 76.55, 68.56
1637161150.1662297, 88.59, 185.0, -196.6, 185.0, 71.49, 63.16, 84.2, 76.66, 69.46
1637161209.3958921, 90.39, 185.0, 185.0, 185.0, 70.7, 63.28, 84.2, 76.32, 69.01
1637161269.3343737, 91.74, 185.0, 185.0, 185.0, 71.38, 63.16, 85.1, 76.89, 69.01
1637161329.2749279, 92.52, 185.0, 185.0, 185.0, 71.94, 63.28, 85.1, 77.34, 68.9
1637161389.2198553, 92.64, 185.0, 185.0, 185.0, 71.71, 63.16, 85.1, 77.45, 69.24
1637161449.1661942, 93.31, 185.0, 185.0, 185.0, 71.94, 63.28, 85.1, 77.11, 69.35
1637161509.113515, 93.99, 185.0, 185.0, 185.0, 72.16, 63.5, 86.0, 77.34, 69.01
1637161569.0521126, 94.32, 185.0, 185.0, 185.0, 72.61, 63.72, 86.9, 78.01, 68.79
1637161628.9968932, 95.0, 185.0, 185.0, 185.0, 72.5, 63.95, 86.9, 78.8, 68.68
1637161688.9482532, 95.0, 185.0, 185.0, 185.0, 72.16, 63.84, 86.0, 79.02, 68.56
1637161748.8850462, 95.0, 185.0, 185.0, 185.0, 71.94, 63.84, 85.1, 79.25, 69.01
1637161808.8297236, 94.66, 185.0, -196.6, 185.0, 71.49, 63.84, 84.2, 79.02, 68.9
1637161868.7772627, 94.21, 185.0, 185.0, 185.0, 71.71, 63.95, 83.3, 78.13, 68.56
1637161928.708687, 92.64, 185.0, 185.0, 185.0, 73.18, 63.84, 83.3, 78.35, 69.01
1637161988.6492708, 91.96, 185.0, 185.0, 185.0, 72.84, 63.72, 83.3, 78.91, 69.13
1637162048.5877934, 91.85, 185.0, 185.0, 185.0, 71.38, 63.84, 82.4, 78.46, 68.68
1637162108.5341358, 91.06, 185.0, 185.0, 185.0, 72.16, 63.84, 82.4, 77.79, 68.9
1637162168.4891272, 92.41, 185.0, 185.0, 185.0, 72.27, 63.95, 85.1, 77.56, 69.8
1637162228.439044, 93.43, 185.0, 185.0, -196.6, 72.72, 64.18, 86.0, 78.13, 69.91
1637162288.3807547, 95.11, 185.0, 185.0, 185.0, 73.18, 64.06, 88.7, 78.91, 71.38
1637162348.327443, 96.13, 185.0, 185.0, 185.0, 72.5, 64.18, 87.8, 79.47, 70.02
1637162408.2700093, 96.57, 185.0, 185.0, 185.0, 71.82, 64.51, 87.8, 79.59, 69.69
1637162468.2056777, 96.24, 185.0, 185.0, 185.0, 71.6, 64.51, 87.8, 80.26, 70.25
1637162528.1438615, 96.01, 185.0, 185.0, 185.0, 72.05, 64.29, 87.8, 80.71, 69.91
1637162588.0822384, 95.34, 185.0, 185.0, 185.0, 71.94, 64.63, 86.9, 80.38, 69.24
1637162648.033811, 95.11, 185.0, 185.0, 185.0, 72.39, 64.74, 86.9, 80.15, 69.57
1637162707.9818459, 95.56, 185.0, 185.0, 185.0, 72.05, 64.85, 86.9, 79.59, 69.69
1637162767.9329321, 95.68, 185.0, 185.0, 185.0, 72.27, 64.85, 86.0, 78.91, 69.35
1637162827.8909404, 96.57, 185.0, 185.0, 185.0, 72.27, 64.85, 85.1, 79.02, 69.24
1637162887.840079, 97.36, 185.0, 185.0, 185.0, 71.94, 64.85, 85.1, 78.8, 69.24
1637162947.7898905, 97.25, 185.0, 185.0, 185.0, 72.16, 64.85, 85.1, 79.14, 69.01
1637163007.7395134, 97.03, 185.0, 185.0, 185.0, 72.05, 65.07, 85.1, 79.25, 69.69
1637163067.69527, 97.14, 185.0, 185.0, 185.0, 72.5, 64.96, 85.1, 79.36, 69.35
1637163128.354084, 98.15, 185.0, 185.0, 185.0, 73.18, 64.85, 86.0, 79.81, 69.57
1637163188.3033218, 99.39, 185.0, 185.0, 185.0, 73.63, 64.85, 87.8, 80.38, 70.36
1637163247.5299404, 100.4, 185.0, 185.0, 185.0, 73.63, 64.96, 87.8, 80.71, 70.14
1637163307.4755638, 101.07, 185.0, 185.0, 185.0, 73.06, 65.07, 87.8, 80.26, 71.04
1637163367.4207695, 101.19, 185.0, 185.0, 185.0, 73.18, 65.07, 87.8, 80.04, 71.15
1637163427.3662896, 101.3, 185.0, 185.0, 185.0, 73.96, 65.19, 88.7, 80.38, 71.38
1637163487.310225, 101.64, 185.0, 185.0, 185.0, 73.51, 65.3, 87.8, 80.71, 70.81
1637163547.2553904, 101.53, 185.0, 185.0, 185.0, 72.95, 65.41, 86.9, 80.15, 70.25
1637163607.2049384, 100.96, 185.0, 185.0, 185.0, 73.18, 65.52, 86.9, 80.38, 70.25
1637163667.1490984, 99.61, 185.0, 185.0, 185.0, 71.49, 65.64, 85.1, 79.81, 69.8
1637163727.0929441, 98.71, 185.0, 185.0, 185.0, 72.16, 65.52, 85.1, 79.93, 70.25
1637163787.033899, 98.82, 185.0, -196.6, 185.0, 72.16, 65.52, 86.9, 80.15, 71.38
1637163846.9704947, 99.5, 185.0, 185.0, 185.0, 72.61, 65.52, 86.9, 80.15, 71.6
1637163906.917817, 99.5, 185.0, 185.0, 185.0, 72.16, 65.75, 86.9, 80.38, 71.15
1637163966.8686032, 99.72, 185.0, 185.0, 185.0, 72.16, 65.86, 86.9, 80.38, 71.94
1637164026.8167489, 100.63, 185.0, 185.0, 185.0, 72.61, 65.75, 87.8, 81.05, 72.27
1637164087.478614, 101.3, 185.0, 185.0, 185.0, 72.39, 65.75, 87.8, 81.95, 72.84
1637164147.429201, 101.19, 185.0, 185.0, -196.6, 72.05, 65.86, 86.9, 81.72, 71.6
1637164206.6654654, 101.07, 185.0, 185.0, 185.0, 72.39, 65.97, 88.7, 81.72, 72.61
1637164267.3172, 101.75, 185.0, 185.0, 185.0, 72.39, 65.86, 88.7, 81.5, 72.72
1637164326.545079, 101.97, 185.0, 185.0, 185.0, 72.27, 65.86, 88.7, 80.38, 72.27
1637164386.4942994, 102.2, 185.0, 185.0, -196.6, 72.72, 65.97, 88.7, 80.26, 72.27
1637164447.147069, 101.86, 185.0, 185.0, 185.0, 72.39, 66.2, 86.9, 80.49, 72.27
1637164506.3759296, 102.2, 185.0, 185.0, 185.0, 72.05, 66.2, 86.9, 80.04, 72.39
1637164566.3216226, 101.86, 185.0, 185.0, 185.0, 71.6, 66.2, 87.8, 79.81, 72.61
1637164626.265545, 101.3, 185.0, 185.0, 185.0, 71.6, 66.2, 88.7, 79.59, 73.06
1637164686.2041318, 101.41, 185.0, -196.6, 185.0, 72.16, 66.2, 89.6, 80.26, 73.18
1637164746.8521633, 100.4, 185.0, 185.0, 185.0, 72.16, 66.31, 87.8, 80.6, 72.05
1637164806.0766175, 100.4, 185.0, 185.0, 185.0, 72.72, 66.09, 86.9, 78.91, 72.72
1637164866.0138214, -196.6, 185.0, 185.0, 185.0, 73.18, 66.09, 86.0, 78.69, 72.72
1637164925.9436786, 98.94, 185.0, 185.0, 185.0, 73.06, 66.2, 85.1, 78.46, 71.49
1637164985.8856766, 97.92, 185.0, 185.0, 185.0, 73.4, 66.31, 84.2, 77.9, 71.82
1637165045.824775, 97.59, 185.0, 185.0, 185.0, 74.41, 66.31, 85.1, 77.79, 72.72
1637165105.7609851, 98.71, 185.0, 185.0, 185.0, 74.64, 66.43, 86.9, 78.57, 73.4
1637165165.7070951, 99.61, 185.0, 185.0, 185.0, 74.3, 66.43, 86.9, 78.69, 73.29
1637165225.6488938, 99.5, 185.0, 185.0, 185.0, 75.31, 66.43, 87.8, 78.91, 74.86
1637165285.5892274, 99.61, 185.0, 185.0, 185.0, 75.88, 66.76, 88.7, 79.47, 74.75
1637165345.5345113, 100.74, -196.6, 185.0, 185.0, 74.86, 66.99, 89.6, 79.59, 74.07
1637165405.4751823, 100.63, 185.0, 185.0, 185.0, 75.54, 68.11, 88.7, 79.7, 73.63
1637165465.413389, 99.84, 185.0, 185.0, 185.0, 76.66, 70.25, 88.7, 80.26, 74.3
1637165525.3513381, 99.5, 185.0, 185.0, 185.0, 75.54, 72.16, 87.8, 80.38, 73.96
1637165585.2836766, 99.84, 185.0, 185.0, 185.0, 74.86, 73.18, 87.8, 79.93, 73.51
1637165645.220374, 99.5, 185.0, 185.0, 185.0, 74.86, 73.29, 86.0, 79.25, 72.39
1637165705.1558218, 99.5, 185.0, 185.0, 185.0, 74.52, 74.52, 86.9, 79.36, 72.95
1637165765.8067632, 99.95, 185.0, 185.0, 185.0, 74.64, 74.64, 86.9, 78.69, 72.95
1637165825.0224066, 100.63, 185.0, 185.0, 185.0, 75.09, 75.43, 87.8, 78.57, 73.18
1637165884.9380548, 100.96, 185.0, 185.0, 185.0, 75.43, 75.88, 88.7, 78.8, 72.95
1637165944.8573277, 101.19, 185.0, 185.0, 185.0, 75.76, 75.31, 87.8, 79.02, 72.27
1637166005.4836416, 101.41, 185.0, 185.0, 185.0, 75.88, 75.99, 88.7, 79.36, 72.61
1637166064.685132, 101.75, 185.0, 185.0, 185.0, 75.88, 76.32, 88.7, 79.14, 72.16
1637166125.3166065, 101.64, 185.0, 185.0, 185.0, 76.89, 76.1, 87.8, 79.14, 71.6
1637166184.5219526, 100.51, 185.0, 185.0, 185.0, 76.1, 76.21, 86.9, 78.91, 70.93
1637166244.4463847, 99.61, 185.0, 185.0, 185.0, 75.88, 75.76, 86.9, 78.35, 70.59
1637166304.3755524, 100.06, 185.0, 185.0, 185.0, 78.35, 76.89, 88.7, 78.8, 70.81
1637166364.2916996, 100.4, 185.0, 185.0, 185.0, 78.8, 78.24, 88.7, 80.04, 70.93
1637166424.2038994, 100.4, 185.0, 185.0, 185.0, 77.56, 79.02, 88.7, 80.71, 71.15
1637166484.1158903, 100.96, 185.0, 185.0, 185.0, 77.34, 78.91, 89.6, 80.82, 71.49
1637166544.7445805, 100.51, 185.0, 185.0, 185.0, 76.44, 78.13, 87.8, 80.38, 71.04
1637166603.9459457, 100.74, 185.0, 185.0, 185.0, 77.11, 78.69, 88.7, 80.71, 70.81
1637166663.8677704, 100.51, 185.0, 185.0, 185.0, 77.9, 79.59, 88.7, 81.61, 71.26
1637166724.5055575, 99.72, 185.0, 185.0, 185.0, 76.89, 79.36, 88.7, 81.84, 71.04
1637166783.7229266, 99.84, 185.0, 185.0, 185.0, 77.0, 79.36, 88.7, 81.95, 71.26
1637166843.649504, 100.06, 185.0, 185.0, -196.6, 75.09, 79.25, 88.7, 81.72, 72.61
1637166904.2899904, 100.29, 185.0, 185.0, 185.0, 74.07, 79.25, 90.5, 80.71, 74.07
1637166963.5007975, 101.19, 185.0, 185.0, 185.0, 74.07, 79.36, 91.4, 80.04, 74.86
1637167023.4277022, 102.54, 185.0, 185.0, 185.0, 73.85, 80.15, 91.4, 80.26, 75.43
1637167084.0619948, 103.1, 185.0, 185.0, 185.0, 73.74, 80.82, 91.4, 80.94, 75.65
1637167143.2714832, -196.6, 185.0, 185.0, 185.0, 74.07, 80.82, 90.5, 81.5, 75.65
1637167203.188112, 100.63, 185.0, 185.0, 185.0, 73.4, 79.81, 89.6, 81.5, 74.75
1637167263.1071105, 99.72, 185.0, 185.0, 185.0, 73.63, 78.24, 87.8, 80.71, 73.85
1637167323.0301864, 97.92, 185.0, 185.0, 185.0, 73.85, 78.13, 86.9, 80.04, 73.4
1637167382.9534345, 96.8, 185.0, 185.0, 185.0, 74.19, 79.14, 87.8, 80.49, 74.97
1637167442.8678937, -196.6, 185.0, 185.0, 185.0, 74.86, 80.15, 88.7, 81.16, 75.76
1637167502.783955, 95.79, 185.0, 185.0, 185.0, 74.75, 80.94, 86.9, 81.5, 75.43
1637167562.6970809, 94.44, 185.0, 185.0, 185.0, 74.64, 80.49, 85.1, 80.94, 74.41
1637167622.6114564, 94.55, 185.0, 185.0, 185.0, 76.89, 80.49, 86.9, 80.71, 76.1
1637167682.5337648, 95.9, 185.0, 185.0, -196.6, 76.1, 80.49, 88.7, 80.71, 75.54
1637167743.1693814, 96.8, 185.0, 185.0, 185.0, 77.56, 81.05, 89.6, 80.94, 76.1
1637167803.1012943, 97.81, 185.0, 185.0, 185.0, 76.89, 81.16, 89.6, 81.39, 75.09
1637167862.3200588, 98.6, 185.0, 185.0, 185.0, 76.77, 81.27, 89.6, 81.39, 75.76
1637167922.9685142, 98.6, -196.6, 185.0, 185.0, 76.21, 80.04, 88.7, 80.82, 74.19
1637167982.19116, 97.03, 185.0, 185.0, 185.0, 76.21, 80.04, 86.9, 80.26, 74.19
1637168042.1231534, 96.69, 185.0, 185.0, 185.0, 76.89, 80.04, 88.7, 80.04, 74.19
1637168102.0622764, 97.7, 185.0, 185.0, 185.0, 77.22, 80.26, 89.6, 79.93, 74.75
1637168161.993404, 97.47, 185.0, 185.0, 185.0, 76.66, 78.91, 88.7, 79.47, 74.19
1637168222.639691, 96.46, 185.0, 185.0, 185.0, 76.21, 78.8, 86.9, 78.69, 74.41
1637168281.851826, 96.13, 185.0, 185.0, 185.0, 77.56, 78.91, 87.8, 78.8, 75.09
