time, 2843ad924d2001b5, 289329dd4d2001df, 288b18924d200116
1631146445.5610483, 77.0, 77.22, 76.66
1631146446.4073148, 77.0, 77.22, 76.77
1631146447.2538786, 77.0, 77.22, 76.77
1631146448.100314, 77.0, 77.22, 76.77
1631146448.9466343, 77.0, 77.22, 76.77
1631146449.7928522, 77.0, 77.22, 76.77
1631146450.6393225, 77.0, 77.22, 76.66
1631146451.4857, 77.0, 77.22, 76.77
1631146452.332143, 77.0, 77.22, 76.77
1631146453.1787834, 77.0, 77.22, 76.77
1631146454.0252154, 77.0, 77.22, 76.77
1631146454.8717659, 77.0, 77.22, 76.77
1631146455.7180738, 77.0, 77.22, 76.66
1631146456.564354, 77.0, 77.22, 76.66
1631146457.4107907, 77.0, 77.22, 76.66
1631146458.2573688, 77.0, 77.22, 76.66
1631146459.1037447, 77.0, 77.22, 76.66
1631146459.9501271, 77.0, 77.22, 76.77
1631146460.7966113, 77.0, 77.22, 76.66
1631146461.6430786, 76.89, 77.22, 76.77
1631146462.4895723, 77.0, 77.22, 76.77
1631146463.3357193, 77.0, 77.22, 76.66
1631146464.1821973, 77.0, 77.22, 76.66
1631146465.0286655, 76.89, 77.22, 76.66
1631146465.875338, 77.0, 77.22, 76.77
1631146466.7218573, 77.0, 77.22, 76.66
1631146467.5682514, 76.89, 77.22, 76.66
1631146468.4148016, 76.89, 77.22, 76.66
1631146469.261154, 77.0, 77.22, 76.77
1631146470.107529, 77.0, 77.22, 76.77
1631146470.954013, 76.89, 77.22, 76.77
1631146471.8002982, 76.89, 77.22, 76.66
1631146472.646907, 76.89, 77.22, 76.66
1631146473.4932377, 76.89, 77.22, 76.66
1631146474.3395894, 76.89, 77.22, 76.77
1631146475.1861258, 77.0, 77.22, 76.66
1631146476.032407, 77.0, 77.22, 76.66
1631146476.8787456, 77.0, 77.22, 76.66
1631146477.725209, 76.89, 77.22, 76.77
1631146478.572001, 77.0, 77.22, 76.77
1631146479.4182522, 76.89, 77.22, 76.66
1631146480.2647061, 77.0, 77.22, 76.66
1631146481.1112442, 76.89, 77.22, 76.66
1631146481.957635, 76.89, 77.22, 76.66
1631146482.8040338, 77.0, 77.22, 76.66
1631146483.6503239, 76.89, 77.22, 76.66
1631146484.496836, 76.89, 77.22, 76.66
1631146485.3432977, 76.89, 77.22, 76.77
1631146486.1897433, 76.89, 77.22, 76.66
1631146487.0361931, 76.89, 77.22, 76.66
1631146487.8825815, 76.89, 77.22, 76.66
1631146488.7287142, 76.89, 77.22, 76.77
1631146489.5751712, 76.89, 77.22, 76.66
1631146490.4215815, 76.89, 77.22, 76.66
1631146491.2682662, 76.89, 77.22, 76.66
1631146492.1147408, 76.89, 77.22, 76.66
1631146492.9610863, 76.89, 77.22, 76.66
1631146493.8074865, 76.89, 77.22, 76.66
1631146494.6541386, 76.89, 77.22, 76.66
1631146495.5006914, 76.89, 77.22, 76.66
1631146496.3471937, 76.89, 77.22, 76.66
1631146497.19353, 77.0, 77.22, 76.66
1631146498.0398479, 77.0, 77.22, 76.66
1631146498.8864236, 76.89, 77.22, 76.66
1631146499.7329957, 76.89, 77.22, 76.66
1631146500.579405, 76.89, 77.22, 76.66
1631146501.4257214, 77.0, 77.22, 76.66
1631146502.2722116, 76.89, 77.22, 76.66
1631146503.1185248, 76.89, 77.22, 76.66
1631146503.9653037, 76.89, 77.22, 76.66
1631146504.8118014, 76.89, 77.22, 76.66
1631146505.658328, 76.89, 77.22, 76.66
1631146506.50489, 76.89, 77.22, 76.66
1631146507.3512912, 76.89, 77.22, 76.66
1631146508.1976528, 76.89, 77.22, 76.66
1631146509.0441718, 76.89, 77.22, 76.66
1631146509.8906868, 77.0, 77.22, 76.66
1631146510.7372508, 76.89, 77.22, 76.66
1631146511.5837274, 76.89, 77.22, 76.66
1631146512.4299226, 76.89, 77.22, 76.66
1631146513.2765102, 76.89, 77.22, 76.66
1631146514.1228034, 76.89, 77.22, 76.66
1631146514.9693663, 76.89, 77.22, 76.66
1631146515.8159714, 76.77, 77.22, 76.66
1631146516.6627667, 76.89, 77.22, 76.66
1631146517.509162, 77.0, 77.11, 76.66
1631146518.3555546, 77.0, 77.22, 76.66
1631146519.2019336, 76.89, 77.22, 76.66
1631146520.0484207, 76.89, 77.22, 76.66
1631146520.894962, 76.89, 77.22, 76.66
1631146521.7414367, 77.0, 77.22, 76.66
1631146522.58785, 76.89, 77.22, 76.66
1631146523.4342573, 76.89, 77.22, 76.66
1631146524.2807784, 76.89, 77.22, 76.66
1631146525.1272223, 76.89, 77.22, 76.66
1631146525.973681, 76.89, 77.11, 76.66
1631146526.8200052, 76.89, 77.22, 76.66
1631146527.6665132, 76.89, 77.22, 76.66
1631146528.512924, 76.89, 77.22, 76.66
1631146529.3595922, 76.89, 77.22, 76.66
1631146530.2060196, 76.89, 77.11, 76.66
1631146531.0524907, 76.89, 77.22, 76.77
1631146531.899063, 76.89, 77.22, 76.66
1631146532.7455761, 76.89, 77.22, 76.66
1631146533.5925603, 76.89, 77.22, 76.66
1631146534.4384468, 76.89, 77.22, 76.66
1631146535.2849576, 76.89, 77.11, 76.66
1631146536.1314006, 76.89, 77.22, 76.66
1631146536.9778512, 76.89, 77.22, 76.66
1631146537.8242269, 76.89, 77.22, 76.66
1631146538.6710272, 76.89, 77.11, 76.66
1631146539.51715, 76.89, 77.22, 76.66
1631146540.3635297, 76.89, 77.22, 76.66
1631146541.21006, 76.89, 77.22, 76.66
1631146542.0567799, 76.89, 77.11, 76.66
1631146542.9032674, 76.89, 77.11, 76.66
1631146543.749578, 76.89, 77.11, 76.66
1631146544.596209, 76.89, 77.11, 76.66
1631146545.4426355, 76.89, 77.22, 76.66
1631146546.2891378, 76.89, 77.11, 76.66
1631146547.1355698, 76.89, 77.11, 76.66
1631146547.9820096, 76.89, 77.11, 76.66
1631146548.8285143, 76.89, 77.11, 76.66
1631146549.6749375, 76.89, 77.11, 76.66
1631146550.5213778, 76.89, 77.22, 76.66
1631146551.367877, 76.89, 77.11, 76.66
1631146552.2140064, 76.89, 77.11, 76.66
1631146553.0604823, 76.89, 77.11, 76.66
1631146553.9069276, 76.89, 77.11, 76.66
1631146554.7535164, 76.89, 77.22, 76.66
1631146555.6000974, 76.89, 77.11, 76.66
1631146556.446743, 76.77, 77.11, 76.66
1631146557.293198, 76.89, 77.11, 76.66
1631146558.1395361, 76.89, 77.11, 76.66
1631146558.9861321, 76.89, 77.11, 76.66
1631146559.8325806, 76.89, 77.11, 76.66
1631146560.678915, 76.89, 77.11, 76.66
1631146561.5255823, 76.77, 77.11, 76.66
1631146562.372112, 76.89, 77.11, 76.66
1631146563.2185202, 76.89, 77.11, 76.66
1631146564.0649178, 76.77, 77.11, 76.66
1631146564.9115722, 76.89, 77.11, 76.66
1631146565.7577913, 76.77, 77.11, 76.66
1631146566.6042597, 76.89, 77.11, 76.66
1631146567.4508343, 76.89, 77.11, 76.66
1631146568.2974296, 76.89, 77.11, 76.66
1631146569.1440601, 76.89, 77.11, 76.66
1631146569.9904995, 76.89, 77.11, 76.66
1631146570.8368819, 76.89, 77.11, 76.66
1631146571.68346, 76.77, 77.11, 76.66
1631146572.5299084, 76.77, 77.11, 76.66
1631146573.376433, 76.89, 77.22, 76.66
1631146574.2229528, 76.89, 77.11, 76.66
1631146575.0694075, 76.89, 77.11, 76.66
1631146575.9159646, 76.89, 77.11, 76.66
1631146576.7623262, 76.89, 77.11, 76.66
1631146577.6087465, 76.89, 77.11, 76.66
1631146578.4548826, 76.77, 77.22, 76.66
1631146579.30137, 76.89, 77.11, 76.66
1631146580.1478224, 76.89, 77.22, 76.66
1631146580.9946682, 76.89, 77.11, 76.66
1631146581.8411467, 76.77, 77.11, 76.66
1631146582.6875408, 76.89, 77.11, 76.66
1631146583.5338962, 76.89, 77.11, 76.66
1631146584.3803966, 76.89, 77.11, 76.66
1631146585.2269506, 76.89, 77.11, 76.66
1631146586.0734928, 76.89, 77.11, 76.66
1631146586.9197726, 76.89, 77.11, 76.66
1631146587.7663567, 76.77, 77.11, 76.66
1631146588.6128492, 76.77, 77.11, 76.66
1631146589.4593995, 76.77, 77.22, 76.66
1631146590.3058712, 76.77, 77.22, 76.66
1631146591.1522076, 76.89, 77.11, 76.66
1631146591.998614, 76.89, 77.22, 76.66
1631146592.8451197, 76.89, 77.11, 76.66
1631146593.6917634, 76.89, 77.22, 76.66
1631146594.538372, 76.77, 77.11, 76.66
1631146595.3848174, 76.89, 77.22, 76.66
1631146596.2313018, 76.89, 77.11, 76.66
1631146597.0778127, 76.89, 77.11, 76.66
1631146597.9242697, 76.89, 77.11, 76.66
1631146598.7707229, 76.89, 77.11, 76.66
1631146599.6172104, 76.89, 77.11, 76.66
1631146600.4635859, 76.89, 77.22, 76.66
1631146601.3102593, 76.89, 77.22, 76.66
1631146602.1565602, 76.89, 77.11, 76.66
1631146603.003082, 76.77, 77.11, 76.66
1631146603.8494682, 76.89, 77.22, 76.66
1631146604.6958961, 76.89, 77.22, 76.66
1631146605.5423803, 76.89, 77.11, 76.66
1631146606.3891535, 76.89, 77.22, 76.66
1631146607.235594, 76.77, 77.11, 76.66
1631146608.081997, 76.77, 77.11, 76.66
1631146608.9285276, 76.77, 77.22, 76.66
1631146609.774979, 76.77, 77.11, 76.66
1631146610.6216044, 76.89, 77.22, 76.66
1631146611.4681587, 76.77, 77.22, 76.66
1631146612.3145523, 76.77, 77.11, 76.66
1631146613.1611238, 76.77, 77.11, 76.66
1631146614.0074732, 76.77, 77.11, 76.66
1631146614.854051, 76.77, 77.11, 76.66
1631146615.7005072, 76.89, 77.22, 76.66
1631146616.546768, 76.77, 77.11, 76.66
1631146617.3932693, 76.89, 77.22, 76.66
1631146618.2397342, 76.77, 77.11, 76.66
1631146619.0863523, 76.77, 77.11, 76.66
1631146619.9330845, 76.89, 77.22, 76.66
1631146620.779659, 76.77, 77.22, 76.66
1631146621.6260362, 76.77, 77.11, 76.66
1631146622.4725947, 76.89, 77.22, 76.66
1631146623.3189387, 76.89, 77.22, 76.66
1631146624.165355, 76.89, 77.11, 76.66
1631146625.0116742, 76.77, 77.11, 76.66
1631146625.8582742, 76.89, 77.22, 76.66
1631146626.7046971, 76.89, 77.11, 76.66
1631146627.5511312, 76.77, 77.11, 76.66
1631146628.397515, 76.89, 77.11, 76.66
1631146629.2437317, 76.89, 77.11, 76.66
1631146630.0901747, 76.77, 77.22, 76.66
1631146630.9371111, 76.89, 77.22, 76.66
1631146631.783176, 76.89, 77.22, 76.66
1631146632.6298492, 76.89, 77.22, 76.66
1631146633.4761019, 76.77, 77.22, 76.66
1631146634.3226087, 76.89, 77.11, 76.66
1631146635.1690507, 76.89, 77.11, 76.66
1631146636.0155659, 76.77, 77.11, 76.66
1631146636.8619087, 76.77, 77.11, 76.66
1631146637.708461, 76.89, 77.11, 76.66
1631146638.5548348, 76.89, 77.22, 76.66
1631146639.4013414, 76.77, 77.22, 76.66
1631146640.247708, 76.89, 77.11, 76.66
1631146641.0943193, 76.89, 77.11, 76.66
1631146641.9405146, 76.89, 77.22, 76.66
1631146642.7869158, 76.89, 77.22, 76.66
1631146643.6333628, 76.89, 77.22, 76.66
1631146644.47973, 76.77, 77.22, 76.66
1631146645.326389, 76.77, 77.11, 76.66
1631146646.1729848, 76.77, 77.22, 76.66
1631146647.019397, 76.77, 77.11, 76.66
1631146647.8657365, 76.89, 77.11, 76.66
1631146648.7123394, 76.77, 77.11, 76.66
1631146649.5587335, 76.89, 77.22, 76.66
1631146650.4051847, 76.89, 77.22, 76.66
1631146651.2515416, 76.89, 77.22, 76.66
1631146652.098167, 76.89, 77.11, 76.66
1631146652.9446087, 76.89, 77.11, 76.66
1631146653.7910385, 76.89, 77.11, 76.66
1631146654.6371388, 76.89, 77.22, 76.66
1631146655.4835737, 76.89, 77.11, 76.66
1631146656.3300924, 76.89, 77.11, 76.66
1631146657.1766465, 76.89, 77.22, 76.66
1631146658.0232341, 76.89, 77.11, 76.66
1631146658.869658, 76.89, 77.22, 76.66
1631146659.7159653, 76.89, 77.11, 76.66
1631146660.5624812, 76.89, 77.11, 76.66
1631146661.4089265, 76.77, 77.22, 76.66
1631146662.255427, 76.89, 77.22, 76.66
1631146663.1018746, 76.89, 77.11, 76.66
1631146663.9483232, 76.89, 77.11, 76.66
1631146664.7947378, 76.89, 77.22, 76.66
1631146665.6412215, 76.89, 77.11, 76.66
1631146666.487656, 76.89, 77.11, 76.66
1631146667.334018, 76.89, 77.11, 76.66
1631146668.1801572, 76.89, 77.11, 76.66
1631146669.0266185, 76.89, 77.22, 76.66
1631146669.87318, 76.89, 77.22, 76.66
1631146670.7198138, 76.89, 77.11, 76.66
1631146671.5663037, 76.89, 77.22, 76.66
1631146672.412762, 76.89, 77.11, 76.66
1631146673.2591865, 76.89, 77.22, 76.66
1631146674.1057162, 76.89, 77.11, 76.66
1631146674.9520319, 76.77, 77.11, 76.66
1631146675.7983384, 76.89, 77.11, 76.66
1631146676.6449602, 76.89, 77.22, 76.66
1631146677.491313, 76.89, 77.11, 76.66
1631146678.337837, 76.89, 77.11, 76.66
1631146679.1843011, 76.89, 77.11, 76.66
1631146680.0307815, 76.89, 77.22, 76.66
1631146680.8768742, 76.89, 77.22, 76.66
1631146681.7233331, 76.89, 77.22, 76.66
1631146682.5697994, 76.77, 77.11, 76.66
1631146683.4164793, 76.89, 77.22, 76.66
1631146684.2629251, 76.89, 77.11, 76.66
1631146685.1093202, 76.89, 77.11, 76.66
1631146685.9558766, 76.89, 77.22, 76.66
1631146686.8022184, 76.77, 77.22, 76.66
1631146687.6485922, 76.89, 77.11, 76.66
1631146688.4951339, 76.77, 77.22, 76.66
1631146689.341532, 76.89, 77.11, 76.66
1631146690.1879315, 76.89, 77.22, 76.66
1631146691.0344696, 76.77, 77.22, 76.66
1631146691.8810515, 76.89, 77.22, 76.66
1631146692.7274344, 76.89, 77.11, 76.66
1631146693.573414, 76.89, 77.22, 76.66
1631146694.4200692, 76.89, 77.22, 76.66
1631146695.266477, 76.89, 77.22, 76.66
1631146696.1132646, 76.89, 77.22, 76.66
1631146696.9597094, 76.89, 77.22, 76.66
1631146697.8060896, 76.77, 77.22, 76.66
1631146698.6526139, 76.77, 77.11, 76.66
1631146699.499063, 76.89, 77.22, 76.66
1631146700.3454897, 76.77, 77.22, 76.66
1631146701.191991, 76.77, 77.22, 76.66
1631146702.0385473, 76.89, 77.22, 76.66
1631146702.884912, 76.89, 77.22, 76.66
1631146703.7316222, 76.89, 77.22, 76.66
1631146704.5779746, 76.89, 77.22, 76.66
1631146705.4244406, 76.89, 77.22, 76.66
1631146706.2706301, 76.77, 77.22, 76.66
1631146707.117067, 76.89, 77.22, 76.66
1631146707.9635692, 76.89, 77.22, 76.66
1631146708.8103187, 76.89, 77.22, 76.66
1631146709.656802, 76.89, 77.22, 76.66
1631146710.5031455, 76.77, 77.22, 76.66
1631146711.349661, 76.89, 77.22, 76.66
1631146712.196154, 76.77, 77.22, 76.66
1631146713.0426557, 76.77, 77.22, 76.66
1631146713.8891006, 76.77, 77.11, 76.66
1631146714.735577, 76.77, 77.22, 76.66
1631146715.5820184, 76.89, 77.22, 76.66
1631146716.4285593, 76.77, 77.22, 76.66
1631146717.274961, 76.77, 77.22, 76.66
1631146718.1214788, 76.77, 77.11, 76.66
1631146718.9676301, 76.77, 77.11, 76.66
1631146719.8141599, 76.89, 77.22, 76.66
1631146720.660598, 76.77, 77.22, 76.66
1631146721.5074313, 76.77, 77.11, 76.66
1631146722.3538513, 76.77, 77.11, 76.66
1631146723.2003136, 76.77, 77.11, 76.66
1631146724.046709, 76.77, 77.22, 76.66
1631146724.8932354, 76.89, 77.22, 76.66
1631146725.739624, 76.89, 77.22, 76.66
1631146726.5861883, 76.89, 77.11, 76.66
1631146727.4325101, 76.77, 77.11, 76.66
1631146728.2794776, 76.77, 77.22, 76.66
1631146729.125494, 76.89, 77.11, 76.66
1631146729.972055, 76.77, 77.11, 76.66
1631146730.8184726, 76.89, 77.22, 76.66
1631146731.664793, 76.77, 77.22, 76.66
1631146732.5112607, 76.77, 77.22, 76.66
1631146733.3577113, 76.77, 77.22, 76.66
1631146734.2043617, 76.77, 77.22, 76.66
1631146735.050881, 76.89, 77.11, 76.66
1631146735.8972843, 76.77, 77.11, 76.66
1631146736.7437773, 76.77, 77.11, 76.66
1631146737.590241, 76.77, 77.22, 76.66
1631146738.4367573, 76.77, 77.22, 76.66
1631146739.2831247, 76.77, 77.22, 76.66
1631146740.129669, 76.77, 77.11, 76.66
1631146740.9761567, 76.77, 77.11, 76.66
1631146741.822746, 76.77, 77.11, 76.66
1631146742.6690483, 76.89, 77.22, 76.66
1631146743.5156176, 76.77, 77.22, 76.66
1631146744.3618028, 76.77, 77.11, 76.66
1631146745.208274, 76.77, 77.22, 76.66
1631146746.0548682, 76.77, 77.22, 76.66
1631146746.9016106, 76.77, 77.11, 76.66
1631146747.7479153, 76.77, 77.22, 76.66
1631146748.5944557, 76.77, 77.11, 76.66
1631146749.4409595, 76.77, 77.22, 76.66
1631146750.2873268, 76.77, 77.11, 76.66
1631146751.1338313, 76.77, 77.11, 76.66
1631146751.980175, 76.77, 77.22, 76.66
1631146752.8265758, 76.89, 77.22, 76.66
1631146753.673161, 76.77, 77.22, 76.66
1631146754.519637, 76.89, 77.22, 76.66
1631146755.366032, 76.89, 77.22, 76.66
1631146756.212553, 76.89, 77.22, 76.66
1631146757.0588062, 76.89, 77.22, 76.66
1631146757.9053462, 76.89, 77.22, 76.66
1631146758.7517622, 76.89, 77.22, 76.66
1631146759.5985317, 76.89, 77.22, 76.66
1631146760.444993, 76.89, 77.22, 76.66
1631146761.2914896, 76.89, 77.22, 76.66
1631146762.1379693, 76.89, 77.22, 76.66
1631146762.9844782, 76.89, 77.34, 76.66
1631146763.8310156, 76.89, 77.34, 76.66
1631146764.6773076, 77.0, 77.34, 76.66
1631146765.5239184, 77.0, 77.34, 76.66
1631146766.370407, 76.89, 77.34, 76.66
1631146767.216766, 76.89, 77.34, 76.66
1631146768.0632021, 77.0, 77.34, 76.66
1631146768.9097571, 77.0, 77.34, 76.66
1631146769.756072, 76.89, 77.34, 76.66
1631146770.6025116, 77.0, 77.34, 76.66
1631146771.4490402, 77.0, 77.34, 76.66
1631146772.2954874, 77.0, 77.34, 76.66
1631146773.1421766, 76.89, 77.45, 76.66
1631146773.9887416, 77.0, 77.45, 76.66
1631146774.8351028, 77.11, 77.45, 76.66
1631146775.6814933, 77.0, 77.45, 76.66
1631146776.5280838, 77.0, 77.45, 76.66
1631146777.3745506, 77.0, 77.45, 76.66
1631146778.2211254, 77.0, 77.45, 76.66
1631146779.0675304, 76.89, 77.45, 76.66
1631146779.9140399, 77.0, 77.45, 76.66
1631146780.7605183, 77.0, 77.45, 76.66
1631146781.6069953, 77.0, 77.45, 76.66
1631146782.4534025, 77.0, 77.56, 76.66
1631146783.2997007, 77.0, 77.56, 76.66
1631146784.1461859, 77.11, 77.56, 76.66
1631146784.9926584, 77.11, 77.56, 76.66
1631146785.8394876, 77.0, 77.56, 76.66
1631146786.686024, 77.0, 77.56, 76.66
1631146787.5324204, 77.11, 77.56, 76.66
1631146788.3789084, 77.11, 77.56, 76.66
1631146789.2253332, 77.11, 77.56, 76.66
1631146790.071698, 77.11, 77.56, 76.66
1631146790.9181323, 77.11, 77.56, 76.66
1631146791.7647479, 77.0, 77.56, 76.66
1631146792.6112144, 77.11, 77.56, 76.66
1631146793.4576032, 77.11, 77.56, 76.66
1631146794.303995, 77.11, 77.56, 76.66
1631146795.1504674, 77.11, 77.68, 76.66
1631146795.996685, 77.11, 77.68, 76.66
1631146796.8432078, 77.11, 77.56, 76.66
1631146797.689705, 77.11, 77.68, 76.66
1631146798.5362825, 77.11, 77.68, 76.66
1631146799.382716, 77.11, 77.68, 76.66
1631146800.22927, 77.11, 77.68, 76.66
1631146801.07585, 77.11, 77.68, 76.66
1631146801.9222193, 77.11, 77.68, 76.66
1631146802.7687366, 77.11, 77.68, 76.66
1631146803.6151521, 77.0, 77.68, 76.66
1631146804.4616125, 77.11, 77.79, 76.66
1631146805.308215, 77.11, 77.68, 76.66
1631146806.1547523, 77.11, 77.68, 76.66
1631146807.0012205, 77.11, 77.79, 76.66
1631146807.8476994, 77.11, 77.79, 76.66
1631146808.69396, 77.11, 77.79, 76.66
1631146809.5404875, 77.11, 77.79, 76.66
1631146810.3869145, 77.11, 77.79, 76.66
1631146811.2337692, 77.11, 77.79, 76.66
1631146812.0800743, 77.22, 77.79, 76.66
1631146812.9266224, 77.11, 77.79, 76.66
1631146813.7731264, 77.11, 77.79, 76.66
1631146814.6194868, 77.11, 77.68, 76.66
1631146815.4660134, 77.11, 77.79, 76.66
1631146816.3125424, 77.11, 77.79, 76.66
1631146817.1590025, 77.11, 77.79, 76.66
1631146818.005407, 77.22, 77.79, 76.66
1631146818.8518562, 77.11, 77.79, 76.66
1631146819.6983383, 77.22, 77.79, 76.66
1631146820.5447228, 77.22, 77.79, 76.66
1631146821.3911874, 77.22, 77.79, 76.66
1631146822.2375784, 77.22, 77.79, 76.66
1631146823.084073, 77.22, 77.79, 76.66
1631146823.930885, 77.22, 77.79, 76.66
1631146824.7778745, 77.22, 77.79, 76.66
1631146825.6237733, 77.11, 77.79, 76.66
1631146826.4703224, 77.22, 77.79, 76.66
1631146827.3167906, 77.11, 77.79, 76.66
1631146828.1631284, 77.22, 77.79, 76.66
1631146829.009642, 77.22, 77.79, 76.66
1631146829.8560119, 77.22, 77.79, 76.66
1631146830.7024264, 77.22, 77.79, 76.66
1631146831.5489795, 77.22, 77.79, 76.66
1631146832.3953252, 77.22, 77.79, 76.66
1631146833.2418485, 77.22, 77.79, 76.66
1631146834.0880425, 77.22, 77.79, 76.66
1631146834.9346237, 77.22, 77.79, 76.66
1631146835.7809875, 77.22, 77.79, 76.66
1631146836.6277156, 77.22, 77.79, 76.77
1631146837.4741163, 77.22, 77.79, 76.66
1631146838.3206367, 77.22, 77.79, 76.66
1631146839.1671612, 77.22, 77.79, 76.66
1631146840.013506, 77.22, 77.79, 76.66
1631146840.8599753, 77.22, 77.79, 76.66
1631146841.706496, 77.22, 77.79, 76.66
1631146842.552871, 77.22, 77.79, 76.66
1631146843.3991644, 77.22, 77.79, 76.66
1631146844.2457979, 77.22, 77.79, 76.66
1631146845.0922735, 77.22, 77.79, 76.66
1631146845.9388044, 77.22, 77.79, 76.66
1631146846.7851307, 77.22, 77.79, 76.66
1631146847.631657, 77.22, 77.79, 76.66
1631146848.4781117, 77.22, 77.79, 76.66
1631146849.3247128, 77.22, 77.79, 76.66
1631146850.1713197, 77.22, 77.79, 76.66
1631146851.017611, 77.22, 77.79, 76.66
1631146851.8641841, 77.22, 77.68, 76.66
1631146852.7106853, 77.22, 77.79, 76.66
1631146853.5571558, 77.22, 77.79, 76.66
1631146854.4036007, 77.34, 77.79, 76.77
1631146855.249976, 77.22, 77.68, 76.77
1631146856.096589, 77.22, 77.79, 76.66
1631146856.9430916, 77.22, 77.79, 76.66
1631146857.7895339, 77.22, 77.79, 76.66
1631146858.636056, 77.22, 77.79, 76.66
1631146859.4823554, 77.22, 77.79, 76.66
1631146860.3288226, 77.34, 77.68, 76.66
1631146861.1753132, 77.34, 77.79, 76.66
1631146862.022203, 77.22, 77.79, 76.66
1631146862.8686216, 77.22, 77.68, 76.66
1631146863.7150908, 77.34, 77.68, 76.66
1631146864.5615063, 77.34, 77.68, 76.66
1631146865.40806, 77.22, 77.79, 76.66
1631146866.2546387, 77.34, 77.68, 76.66
1631146867.1011455, 77.34, 77.68, 76.66
1631146867.9475439, 77.34, 77.68, 76.66
1631146868.7941082, 77.22, 77.68, 76.66
1631146869.6405368, 77.34, 77.68, 76.66
1631146870.4869883, 77.34, 77.68, 76.66
1631146871.3335996, 77.34, 77.68, 76.66
1631146872.1798959, 77.22, 77.68, 76.66
1631146873.0263283, 77.34, 77.68, 76.66
1631146873.8728256, 77.34, 77.68, 76.66
1631146874.719364, 77.34, 77.68, 76.66
1631146875.5660348, 77.34, 77.68, 76.66
1631146876.41246, 77.34, 77.68, 76.66
1631146877.258925, 77.34, 77.68, 76.66
1631146878.105471, 77.34, 77.68, 76.66
1631146878.951852, 77.34, 77.68, 76.66
1631146879.7983186, 77.34, 77.56, 76.66
1631146880.6449199, 77.22, 77.68, 76.66
1631146881.491359, 77.34, 77.68, 76.66
1631146882.3379056, 77.34, 77.68, 76.66
1631146883.1843243, 77.34, 77.68, 76.66
1631146884.0308306, 77.34, 77.68, 76.66
1631146884.877236, 77.34, 77.68, 76.66
1631146885.723525, 77.34, 77.68, 76.66
1631146886.5700521, 77.34, 77.68, 76.66
1631146887.4164014, 77.45, 77.68, 76.66
1631146888.263106, 77.45, 77.68, 76.66
1631146889.1094172, 77.45, 77.68, 76.66
1631146889.9559445, 77.45, 77.68, 76.66
1631146890.8023267, 77.45, 77.68, 76.66
1631146891.6489096, 77.45, 77.68, 76.66
1631146892.49536, 77.45, 77.68, 76.66
1631146893.3417425, 77.45, 77.68, 76.66
1631146894.1883028, 77.45, 77.68, 76.66
1631146895.0348375, 77.45, 77.68, 76.66
1631146895.8812673, 77.45, 77.68, 76.66
1631146896.727758, 77.34, 77.68, 76.66
1631146897.5741534, 77.34, 77.68, 76.66
1631146898.420349, 77.45, 77.68, 76.66
1631146899.266933, 77.45, 77.68, 76.66
1631146900.1133082, 77.45, 77.68, 76.66
1631146900.9600284, 77.45, 77.68, 76.66
1631146901.8064053, 77.45, 77.68, 76.66
1631146902.653036, 77.45, 77.68, 76.66
1631146903.4994247, 77.45, 77.68, 76.66
1631146904.3459585, 77.45, 77.68, 76.66
1631146905.1923993, 77.45, 77.68, 76.66
1631146906.0388463, 77.45, 77.68, 76.66
1631146906.8853648, 77.45, 77.68, 76.66
1631146907.7318013, 77.45, 77.68, 76.66
1631146908.5783565, 77.45, 77.68, 76.66
1631146909.4248185, 77.45, 77.68, 76.66
1631146910.2712662, 77.45, 77.68, 76.66
1631146911.1173797, 77.45, 77.56, 76.66
1631146911.9638655, 77.45, 77.68, 76.66
1631146912.8102238, 77.45, 77.68, 76.66
1631146913.656995, 77.45, 77.56, 76.66
1631146914.503439, 77.45, 77.56, 76.66
1631146915.3499007, 77.45, 77.56, 76.66
1631146916.1963418, 77.45, 77.56, 76.66
1631146917.042878, 77.45, 77.56, 76.66
1631146917.8892393, 77.45, 77.56, 76.66
1631146918.7355745, 77.45, 77.56, 76.66
1631146919.5820968, 77.45, 77.56, 76.66
1631146920.4285126, 77.45, 77.56, 76.66
1631146921.274859, 77.45, 77.56, 76.66
1631146922.1220307, 77.45, 77.56, 76.66
1631146922.9678755, 77.45, 77.56, 76.66
1631146923.814125, 77.45, 77.56, 76.66
1631146924.6605635, 77.45, 77.56, 76.66
1631146925.5070105, 77.45, 77.56, 76.66
1631146926.3535886, 77.45, 77.56, 76.66
1631146927.2001243, 77.45, 77.56, 76.66
1631146928.0464933, 77.45, 77.56, 76.66
1631146928.8929024, 77.45, 77.56, 76.66
1631146929.7393482, 77.45, 77.56, 76.66
1631146930.585899, 77.45, 77.56, 76.66
1631146931.4324813, 77.45, 77.56, 76.66
1631146932.278695, 77.45, 77.56, 76.66
1631146933.125168, 77.45, 77.56, 76.66
1631146933.9716125, 77.45, 77.56, 76.66
1631146934.8180346, 77.45, 77.56, 76.66
1631146935.664521, 77.45, 77.56, 76.66
1631146936.5107803, 77.45, 77.56, 76.66
1631146937.3571649, 77.45, 77.56, 76.66
1631146938.2035804, 77.45, 77.56, 76.66
1631146939.0503037, 77.45, 77.56, 76.66
1631146939.8967202, 77.45, 77.56, 76.66
1631146940.7430685, 77.45, 77.56, 76.66
1631146941.589711, 77.45, 77.56, 76.66
